case_id,date,h2_injected_tonnes,h2_withdrawn_tonnes,net_flow_tonnes,month
UHS-C,2024-06-30,0.0,0.0,0.0,2024-06
UHS-C,2024-07-01,383.048,164.413,218.636,2024-07
UHS-C,2024-07-02,889.943,270.7,619.243,2024-07
UHS-C,2024-07-03,0.0,107.639,-107.639,2024-07
UHS-C,2024-07-04,591.894,299.433,292.461,2024-07
UHS-C,2024-07-05,176.353,0.0,176.353,2024-07
UHS-C,2024-07-06,0.0,33.941,-33.941,2024-07
UHS-C,2024-07-07,294.115,385.625,-91.511,2024-07
UHS-C,2024-07-08,1039.056,749.885,289.17,2024-07
UHS-C,2024-07-09,0.0,889.841,-889.841,2024-07
UHS-C,2024-07-10,148.959,224.27,-75.311,2024-07
UHS-C,2024-07-11,0.0,385.266,-385.266,2024-07
UHS-C,2024-07-12,0.0,835.32,-835.32,2024-07
UHS-C,2024-07-13,898.916,0.0,898.916,2024-07
UHS-C,2024-07-14,66.025,305.082,-239.057,2024-07
UHS-C,2024-07-15,881.875,360.526,521.349,2024-07
UHS-C,2024-07-16,737.975,628.821,109.154,2024-07
UHS-C,2024-07-17,18.258,0.0,18.258,2024-07
UHS-C,2024-07-18,0.0,0.0,0.0,2024-07
UHS-C,2024-07-19,0.0,70.289,-70.289,2024-07
UHS-C,2024-07-20,0.0,211.47,-211.47,2024-07
UHS-C,2024-07-21,363.264,505.655,-142.391,2024-07
UHS-C,2024-07-22,179.962,268.443,-88.482,2024-07
UHS-C,2024-07-23,0.0,6.203,-6.203,2024-07
UHS-C,2024-07-24,0.0,230.673,-230.673,2024-07
UHS-C,2024-07-25,237.815,186.277,51.538,2024-07
UHS-C,2024-07-26,0.0,755.517,-755.517,2024-07
UHS-C,2024-07-27,88.104,135.079,-46.975,2024-07
UHS-C,2024-07-28,330.937,0.0,330.937,2024-07
UHS-C,2024-07-29,0.0,248.936,-248.936,2024-07
UHS-C,2024-07-30,0.0,151.194,-151.194,2024-07
UHS-C,2024-07-31,1299.532,0.0,1299.532,2024-07
UHS-C,2024-08-01,0.0,69.113,-69.113,2024-08
UHS-C,2024-08-02,0.0,36.738,-36.738,2024-08
UHS-C,2024-08-03,0.0,0.0,0.0,2024-08
UHS-C,2024-08-04,1385.928,486.123,899.805,2024-08
UHS-C,2024-08-05,0.0,0.0,0.0,2024-08
UHS-C,2024-08-06,735.983,260.178,475.804,2024-08
UHS-C,2024-08-07,227.811,23.857,203.954,2024-08
UHS-C,2024-08-08,0.0,125.574,-125.574,2024-08
UHS-C,2024-08-09,544.456,246.398,298.058,2024-08
UHS-C,2024-08-10,0.0,0.0,0.0,2024-08
UHS-C,2024-08-11,0.0,162.124,-162.124,2024-08
UHS-C,2024-08-12,0.0,988.596,-988.596,2024-08
UHS-C,2024-08-13,0.0,0.0,0.0,2024-08
UHS-C,2024-08-14,0.0,67.601,-67.601,2024-08
UHS-C,2024-08-15,573.937,533.467,40.47,2024-08
UHS-C,2024-08-16,220.136,211.361,8.775,2024-08
UHS-C,2024-08-17,803.82,364.598,439.223,2024-08
UHS-C,2024-08-18,248.028,0.0,248.028,2024-08
UHS-C,2024-08-19,635.715,331.721,303.995,2024-08
UHS-C,2024-08-20,118.344,0.0,118.344,2024-08
UHS-C,2024-08-21,0.0,220.686,-220.686,2024-08
UHS-C,2024-08-22,869.508,88.39,781.119,2024-08
UHS-C,2024-08-23,0.0,997.731,-997.731,2024-08
UHS-C,2024-08-24,311.447,317.554,-6.106,2024-08
UHS-C,2024-08-25,517.46,59.339,458.121,2024-08
UHS-C,2024-08-26,551.378,0.0,551.378,2024-08
UHS-C,2024-08-27,0.0,153.791,-153.791,2024-08
UHS-C,2024-08-28,651.075,431.294,219.781,2024-08
UHS-C,2024-08-29,0.0,76.886,-76.886,2024-08
UHS-C,2024-08-30,530.218,0.0,530.218,2024-08
UHS-C,2024-08-31,394.153,0.0,394.153,2024-08
UHS-C,2024-09-01,531.022,322.855,208.167,2024-09
UHS-C,2024-09-02,0.0,412.325,-412.325,2024-09
UHS-C,2024-09-03,415.315,650.371,-235.055,2024-09
UHS-C,2024-09-04,656.776,0.0,656.776,2024-09
UHS-C,2024-09-05,219.621,324.15,-104.528,2024-09
UHS-C,2024-09-06,0.0,70.504,-70.504,2024-09
UHS-C,2024-09-07,571.225,83.316,487.909,2024-09
UHS-C,2024-09-08,176.25,278.942,-102.692,2024-09
UHS-C,2024-09-09,0.0,282.444,-282.444,2024-09
UHS-C,2024-09-10,0.0,331.305,-331.305,2024-09
UHS-C,2024-09-11,0.0,0.0,0.0,2024-09
UHS-C,2024-09-12,849.83,0.0,849.83,2024-09
UHS-C,2024-09-13,762.579,711.509,51.07,2024-09
UHS-C,2024-09-14,759.52,41.201,718.319,2024-09
UHS-C,2024-09-15,223.581,249.591,-26.01,2024-09
UHS-C,2024-09-16,554.727,545.358,9.369,2024-09
UHS-C,2024-09-17,0.0,313.873,-313.873,2024-09
UHS-C,2024-09-18,109.046,347.721,-238.676,2024-09
UHS-C,2024-09-19,324.787,485.831,-161.043,2024-09
UHS-C,2024-09-20,0.0,0.0,0.0,2024-09
UHS-C,2024-09-21,203.887,0.0,203.887,2024-09
UHS-C,2024-09-22,923.493,321.607,601.887,2024-09
UHS-C,2024-09-23,371.382,684.366,-312.985,2024-09
UHS-C,2024-09-24,545.154,165.439,379.715,2024-09
UHS-C,2024-09-25,0.0,0.0,0.0,2024-09
UHS-C,2024-09-26,855.073,0.0,855.073,2024-09
UHS-C,2024-09-27,2.127,490.492,-488.365,2024-09
UHS-C,2024-09-28,0.0,58.061,-58.061,2024-09
UHS-C,2024-09-29,5.03,141.977,-136.948,2024-09
UHS-C,2024-09-30,0.0,387.871,-387.871,2024-09
UHS-C,2024-10-01,599.317,0.0,599.317,2024-10
UHS-C,2024-10-02,0.0,935.06,-935.06,2024-10
UHS-C,2024-10-03,0.0,0.0,0.0,2024-10
UHS-C,2024-10-04,1.713,245.117,-243.404,2024-10
UHS-C,2024-10-05,628.391,0.0,628.391,2024-10
UHS-C,2024-10-06,145.443,0.0,145.443,2024-10
UHS-C,2024-10-07,0.0,642.616,-642.616,2024-10
UHS-C,2024-10-08,305.84,0.0,305.84,2024-10
UHS-C,2024-10-09,0.0,597.866,-597.866,2024-10
UHS-C,2024-10-10,0.0,47.919,-47.919,2024-10
UHS-C,2024-10-11,805.701,348.223,457.478,2024-10
UHS-C,2024-10-12,297.354,416.148,-118.793,2024-10
UHS-C,2024-10-13,34.757,331.983,-297.227,2024-10
UHS-C,2024-10-14,0.0,0.0,0.0,2024-10
UHS-C,2024-10-15,752.906,16.532,736.374,2024-10
UHS-C,2024-10-16,1577.031,0.0,1577.031,2024-10
UHS-C,2024-10-17,287.751,355.145,-67.394,2024-10
UHS-C,2024-10-18,0.0,832.181,-832.181,2024-10
UHS-C,2024-10-19,0.0,0.0,0.0,2024-10
UHS-C,2024-10-20,275.803,0.0,275.803,2024-10
UHS-C,2024-10-21,0.0,93.173,-93.173,2024-10
UHS-C,2024-10-22,226.955,233.641,-6.686,2024-10
UHS-C,2024-10-23,275.784,512.101,-236.317,2024-10
UHS-C,2024-10-24,709.38,106.945,602.436,2024-10
UHS-C,2024-10-25,657.598,43.181,614.417,2024-10
UHS-C,2024-10-26,114.287,602.256,-487.969,2024-10
UHS-C,2024-10-27,798.695,429.308,369.387,2024-10
UHS-C,2024-10-28,1052.27,381.522,670.747,2024-10
UHS-C,2024-10-29,71.162,214.312,-143.15,2024-10
UHS-C,2024-10-30,260.914,557.495,-296.581,2024-10
UHS-C,2024-10-31,0.0,0.0,0.0,2024-10
UHS-C,2024-11-01,0.0,0.0,0.0,2024-11
UHS-C,2024-11-02,0.0,465.857,-465.857,2024-11
UHS-C,2024-11-03,0.0,0.0,0.0,2024-11
UHS-C,2024-11-04,0.0,209.536,-209.536,2024-11
UHS-C,2024-11-05,34.926,49.166,-14.24,2024-11
UHS-C,2024-11-06,0.0,0.0,0.0,2024-11
UHS-C,2024-11-07,574.161,0.0,574.161,2024-11
UHS-C,2024-11-08,0.0,132.143,-132.143,2024-11
UHS-C,2024-11-09,0.0,582.284,-582.284,2024-11
UHS-C,2024-11-10,111.036,0.0,111.036,2024-11
UHS-C,2024-11-11,42.205,653.606,-611.401,2024-11
UHS-C,2024-11-12,0.0,201.328,-201.328,2024-11
UHS-C,2024-11-13,94.6,692.417,-597.817,2024-11
UHS-C,2024-11-14,0.0,0.0,0.0,2024-11
UHS-C,2024-11-15,208.443,158.126,50.316,2024-11
UHS-C,2024-11-16,1332.582,322.58,1010.002,2024-11
UHS-C,2024-11-17,0.0,107.169,-107.169,2024-11
UHS-C,2024-11-18,0.0,553.031,-553.031,2024-11
UHS-C,2024-11-19,0.0,0.0,0.0,2024-11
UHS-C,2024-11-20,0.0,1131.587,-1131.587,2024-11
UHS-C,2024-11-21,543.538,516.042,27.496,2024-11
UHS-C,2024-11-22,310.372,110.341,200.031,2024-11
UHS-C,2024-11-23,459.56,0.0,459.56,2024-11
UHS-C,2024-11-24,59.864,0.0,59.864,2024-11
UHS-C,2024-11-25,0.0,432.917,-432.917,2024-11
UHS-C,2024-11-26,0.0,570.431,-570.431,2024-11
UHS-C,2024-11-27,409.009,114.963,294.046,2024-11
UHS-C,2024-11-28,127.989,614.517,-486.528,2024-11
UHS-C,2024-11-29,659.858,0.0,659.858,2024-11
UHS-C,2024-11-30,187.728,0.0,187.728,2024-11
UHS-C,2024-12-01,0.0,892.325,-892.325,2024-12
UHS-C,2024-12-02,0.0,411.283,-411.283,2024-12
UHS-C,2024-12-03,320.455,728.233,-407.777,2024-12
UHS-C,2024-12-04,391.606,0.0,391.606,2024-12
UHS-C,2024-12-05,462.42,0.0,462.42,2024-12
UHS-C,2024-12-06,0.0,36.994,-36.994,2024-12
UHS-C,2024-12-07,0.0,0.0,0.0,2024-12
UHS-C,2024-12-08,0.0,455.26,-455.26,2024-12
UHS-C,2024-12-09,748.8,0.0,748.8,2024-12
UHS-C,2024-12-10,0.0,0.0,0.0,2024-12
UHS-C,2024-12-11,268.349,232.807,35.543,2024-12
UHS-C,2024-12-12,268.701,0.0,268.701,2024-12
UHS-C,2024-12-13,418.303,0.0,418.303,2024-12
UHS-C,2024-12-14,859.89,228.401,631.488,2024-12
UHS-C,2024-12-15,810.211,0.0,810.211,2024-12
UHS-C,2024-12-16,0.0,480.298,-480.298,2024-12
UHS-C,2024-12-17,0.0,0.0,0.0,2024-12
UHS-C,2024-12-18,0.0,0.0,0.0,2024-12
UHS-C,2024-12-19,86.332,58.351,27.981,2024-12
UHS-C,2024-12-20,0.0,230.399,-230.399,2024-12
UHS-C,2024-12-21,1011.284,366.417,644.867,2024-12
UHS-C,2024-12-22,60.162,240.209,-180.047,2024-12
UHS-C,2024-12-23,370.761,0.0,370.761,2024-12
UHS-C,2024-12-24,158.245,452.056,-293.811,2024-12
UHS-C,2024-12-25,0.0,548.725,-548.725,2024-12
UHS-C,2024-12-26,0.0,0.0,0.0,2024-12
UHS-C,2024-12-27,15.774,98.51,-82.736,2024-12
UHS-C,2024-12-28,1643.99,61.131,1582.859,2024-12
UHS-C,2024-12-29,0.0,255.214,-255.214,2024-12
UHS-C,2024-12-30,0.0,87.205,-87.205,2024-12
UHS-C,2024-12-31,1002.587,140.466,862.121,2024-12
UHS-D,2024-01-01,411.499,256.614,154.885,2024-01
UHS-D,2024-01-02,0.0,0.0,0.0,2024-01
UHS-D,2024-01-03,465.115,0.0,465.115,2024-01
UHS-D,2024-01-04,685.01,0.0,685.01,2024-01
UHS-D,2024-01-05,953.325,0.0,953.325,2024-01
UHS-D,2024-01-06,0.0,137.547,-137.547,2024-01
UHS-D,2024-01-07,0.0,981.786,-981.786,2024-01
UHS-D,2024-01-08,0.0,675.516,-675.516,2024-01
UHS-D,2024-01-09,0.0,0.0,0.0,2024-01
UHS-D,2024-01-10,150.422,455.4,-304.978,2024-01
UHS-D,2024-01-11,0.0,1147.615,-1147.615,2024-01
UHS-D,2024-01-12,237.111,1270.47,-1033.359,2024-01
UHS-D,2024-01-13,339.272,48.386,290.887,2024-01
UHS-D,2024-01-14,753.546,757.169,-3.622,2024-01
UHS-D,2024-01-15,107.236,996.725,-889.489,2024-01
UHS-D,2024-01-16,1664.545,0.0,1664.545,2024-01
UHS-D,2024-01-17,246.596,0.0,246.596,2024-01
UHS-D,2024-01-18,1080.858,1455.885,-375.027,2024-01
UHS-D,2024-01-19,0.0,48.05,-48.05,2024-01
UHS-D,2024-01-20,816.198,0.0,816.198,2024-01
UHS-D,2024-01-21,0.0,145.759,-145.759,2024-01
UHS-D,2024-01-22,0.0,839.263,-839.263,2024-01
UHS-D,2024-01-23,316.265,214.049,102.216,2024-01
UHS-D,2024-01-24,0.0,608.077,-608.077,2024-01
UHS-D,2024-01-25,405.505,730.952,-325.447,2024-01
UHS-D,2024-01-26,640.645,8.032,632.614,2024-01
UHS-D,2024-01-27,0.0,0.0,0.0,2024-01
UHS-D,2024-01-28,645.568,288.662,356.906,2024-01
UHS-D,2024-01-29,100.132,300.721,-200.589,2024-01
UHS-D,2024-01-30,831.726,230.175,601.552,2024-01
UHS-D,2024-01-31,0.0,251.545,-251.545,2024-01
UHS-D,2024-02-01,0.0,0.0,0.0,2024-02
UHS-D,2024-02-02,117.212,613.904,-496.691,2024-02
UHS-D,2024-02-03,159.296,528.044,-368.748,2024-02
UHS-D,2024-02-04,0.0,0.0,0.0,2024-02
UHS-D,2024-02-05,0.0,0.0,0.0,2024-02
UHS-D,2024-02-06,0.0,240.829,-240.829,2024-02
UHS-D,2024-02-07,0.0,0.0,0.0,2024-02
UHS-D,2024-02-08,478.588,541.21,-62.621,2024-02
UHS-D,2024-02-09,38.924,146.655,-107.731,2024-02
UHS-D,2024-02-10,662.228,276.63,385.598,2024-02
UHS-D,2024-02-11,16.059,0.0,16.059,2024-02
UHS-D,2024-02-12,0.0,0.0,0.0,2024-02
UHS-D,2024-02-13,443.765,0.0,443.765,2024-02
UHS-D,2024-02-14,0.0,504.508,-504.508,2024-02
UHS-D,2024-02-15,0.0,322.773,-322.773,2024-02
UHS-D,2024-02-16,795.928,416.882,379.046,2024-02
UHS-D,2024-02-17,0.0,245.461,-245.461,2024-02
UHS-D,2024-02-18,217.451,288.425,-70.973,2024-02
UHS-D,2024-02-19,107.807,707.607,-599.8,2024-02
UHS-D,2024-02-20,511.569,413.314,98.256,2024-02
UHS-D,2024-02-21,596.888,744.248,-147.36,2024-02
UHS-D,2024-02-22,277.901,257.449,20.452,2024-02
UHS-D,2024-02-23,0.0,0.0,0.0,2024-02
UHS-D,2024-02-24,394.913,266.653,128.26,2024-02
UHS-D,2024-02-25,864.227,0.0,864.227,2024-02
UHS-D,2024-02-26,126.796,0.0,126.796,2024-02
UHS-D,2024-02-27,0.0,252.138,-252.138,2024-02
UHS-D,2024-02-28,355.503,242.998,112.504,2024-02
UHS-D,2024-02-29,167.701,90.208,77.493,2024-02
UHS-D,2024-03-01,0.0,0.0,0.0,2024-03
UHS-D,2024-03-02,279.895,501.14,-221.245,2024-03
UHS-D,2024-03-03,0.0,609.759,-609.759,2024-03
UHS-D,2024-03-04,356.591,1059.615,-703.024,2024-03
UHS-D,2024-03-05,0.0,387.334,-387.334,2024-03
UHS-D,2024-03-06,176.904,139.951,36.954,2024-03
UHS-D,2024-03-07,370.423,0.0,370.423,2024-03
UHS-D,2024-03-08,1491.053,968.07,522.983,2024-03
UHS-D,2024-03-09,564.779,272.224,292.556,2024-03
UHS-D,2024-03-10,903.803,240.125,663.678,2024-03
UHS-D,2024-03-11,1180.403,0.0,1180.403,2024-03
UHS-D,2024-03-12,432.349,0.0,432.349,2024-03
UHS-D,2024-03-13,323.625,511.116,-187.491,2024-03
UHS-D,2024-03-14,0.0,0.0,0.0,2024-03
UHS-D,2024-03-15,108.767,1030.587,-921.82,2024-03
UHS-D,2024-03-16,0.0,907.346,-907.346,2024-03
UHS-D,2024-03-17,0.0,0.0,0.0,2024-03
UHS-D,2024-03-18,1191.409,0.0,1191.409,2024-03
UHS-D,2024-03-19,240.729,0.0,240.729,2024-03
UHS-D,2024-03-20,0.0,0.0,0.0,2024-03
UHS-D,2024-03-21,927.208,521.089,406.119,2024-03
UHS-D,2024-03-22,701.442,288.191,413.251,2024-03
UHS-D,2024-03-23,731.434,386.071,345.364,2024-03
UHS-D,2024-03-24,0.0,0.0,0.0,2024-03
UHS-D,2024-03-25,1244.893,0.0,1244.893,2024-03
UHS-D,2024-03-26,0.0,868.736,-868.736,2024-03
UHS-D,2024-03-27,613.106,50.819,562.287,2024-03
UHS-D,2024-03-28,1561.411,0.0,1561.411,2024-03
UHS-D,2024-03-29,1363.106,39.077,1324.029,2024-03
UHS-D,2024-03-30,0.0,0.0,0.0,2024-03
UHS-D,2024-03-31,0.0,284.506,-284.506,2024-03
UHS-D,2024-04-01,974.408,108.338,866.071,2024-04
UHS-D,2024-04-02,277.224,398.523,-121.299,2024-04
UHS-D,2024-04-03,0.0,0.0,0.0,2024-04
UHS-D,2024-04-04,539.946,0.0,539.946,2024-04
UHS-D,2024-04-05,116.139,699.503,-583.365,2024-04
UHS-D,2024-04-06,586.194,0.0,586.194,2024-04
UHS-D,2024-04-07,243.566,0.0,243.566,2024-04
UHS-D,2024-04-08,600.355,198.239,402.115,2024-04
UHS-D,2024-04-09,0.0,245.688,-245.688,2024-04
UHS-D,2024-04-10,983.758,0.0,983.758,2024-04
UHS-D,2024-04-11,590.897,0.0,590.897,2024-04
UHS-D,2024-04-12,564.35,379.339,185.011,2024-04
UHS-D,2024-04-13,0.0,554.614,-554.614,2024-04
UHS-D,2024-04-14,1138.091,0.0,1138.091,2024-04
UHS-D,2024-04-15,210.165,281.426,-71.261,2024-04
UHS-D,2024-04-16,613.633,920.538,-306.905,2024-04
UHS-D,2024-04-17,44.927,11.173,33.754,2024-04
UHS-D,2024-04-18,362.641,0.0,362.641,2024-04
UHS-D,2024-04-19,383.437,0.0,383.437,2024-04
UHS-D,2024-04-20,0.0,0.0,0.0,2024-04
UHS-D,2024-04-21,540.387,649.308,-108.921,2024-04
UHS-D,2024-04-22,1291.411,47.631,1243.78,2024-04
UHS-D,2024-04-23,519.379,174.92,344.459,2024-04
UHS-D,2024-04-24,0.0,0.0,0.0,2024-04
UHS-D,2024-04-25,581.168,615.858,-34.691,2024-04
UHS-D,2024-04-26,804.234,0.0,804.234,2024-04
UHS-D,2024-04-27,508.546,0.0,508.546,2024-04
UHS-D,2024-04-28,191.369,416.046,-224.677,2024-04
UHS-D,2024-04-29,101.161,0.0,101.161,2024-04
UHS-D,2024-04-30,99.79,159.96,-60.17,2024-04
UHS-D,2024-05-01,612.63,0.0,612.63,2024-05
UHS-D,2024-05-02,0.0,70.535,-70.535,2024-05
UHS-D,2024-05-03,34.2,0.0,34.2,2024-05
UHS-D,2024-05-04,1101.954,1234.64,-132.686,2024-05
UHS-D,2024-05-05,1123.636,0.0,1123.636,2024-05
UHS-D,2024-05-06,0.0,1086.423,-1086.423,2024-05
UHS-D,2024-05-07,0.0,385.22,-385.22,2024-05
UHS-D,2024-05-08,92.76,0.0,92.76,2024-05
UHS-D,2024-05-09,724.222,241.099,483.123,2024-05
UHS-D,2024-05-10,0.0,0.0,0.0,2024-05
UHS-D,2024-05-11,211.664,190.531,21.132,2024-05
UHS-D,2024-05-12,0.0,0.0,0.0,2024-05
UHS-D,2024-05-13,961.569,997.383,-35.814,2024-05
UHS-D,2024-05-14,0.0,570.262,-570.262,2024-05
UHS-D,2024-05-15,293.677,71.293,222.384,2024-05
UHS-D,2024-05-16,30.492,1017.833,-987.341,2024-05
UHS-D,2024-05-17,1041.451,94.242,947.21,2024-05
UHS-D,2024-05-18,568.883,664.826,-95.942,2024-05
UHS-D,2024-05-19,0.0,73.526,-73.526,2024-05
UHS-D,2024-05-20,708.281,271.63,436.651,2024-05
UHS-D,2024-05-21,34.938,6.2,28.738,2024-05
UHS-D,2024-05-22,788.025,104.585,683.439,2024-05
UHS-D,2024-05-23,117.774,146.369,-28.595,2024-05
UHS-D,2024-05-24,818.516,0.0,818.516,2024-05
UHS-D,2024-05-25,483.254,0.0,483.254,2024-05
UHS-D,2024-05-26,2015.107,0.0,2015.107,2024-05
UHS-D,2024-05-27,218.387,178.934,39.453,2024-05
UHS-D,2024-05-28,454.81,33.681,421.128,2024-05
UHS-D,2024-05-29,0.0,705.164,-705.164,2024-05
UHS-D,2024-05-30,248.77,523.36,-274.59,2024-05
UHS-D,2024-05-31,0.0,0.0,0.0,2024-05
UHS-D,2024-06-01,499.816,821.783,-321.967,2024-06
UHS-D,2024-06-02,975.537,1095.955,-120.418,2024-06
UHS-D,2024-06-03,462.32,0.0,462.32,2024-06
UHS-D,2024-06-04,0.0,571.441,-571.441,2024-06
UHS-D,2024-06-05,0.0,0.0,0.0,2024-06
UHS-D,2024-06-06,0.0,498.489,-498.489,2024-06
UHS-D,2024-06-07,777.543,742.825,34.719,2024-06
UHS-D,2024-06-08,0.0,0.0,0.0,2024-06
UHS-D,2024-06-09,230.648,0.0,230.648,2024-06
UHS-D,2024-06-10,162.575,519.066,-356.491,2024-06
UHS-D,2024-06-11,1052.446,128.901,923.545,2024-06
UHS-D,2024-06-12,291.569,0.0,291.569,2024-06
UHS-D,2024-06-13,683.629,1465.443,-781.814,2024-06
UHS-D,2024-06-14,540.927,403.038,137.889,2024-06
UHS-D,2024-06-15,981.378,429.02,552.358,2024-06
UHS-D,2024-06-16,114.046,817.683,-703.638,2024-06
UHS-D,2024-06-17,1257.15,0.0,1257.15,2024-06
UHS-D,2024-06-18,0.0,129.615,-129.615,2024-06
UHS-D,2024-06-19,707.238,0.0,707.238,2024-06
UHS-D,2024-06-20,0.0,0.0,0.0,2024-06
UHS-D,2024-06-21,0.0,273.91,-273.91,2024-06
UHS-D,2024-06-22,549.278,0.0,549.278,2024-06
UHS-D,2024-06-23,544.297,0.0,544.297,2024-06
UHS-D,2024-06-24,568.051,0.0,568.051,2024-06
UHS-D,2024-06-25,0.0,140.966,-140.966,2024-06
UHS-D,2024-06-26,1023.589,383.12,640.469,2024-06
UHS-D,2024-06-27,0.0,477.37,-477.37,2024-06
UHS-D,2024-06-28,0.0,621.417,-621.417,2024-06
UHS-D,2024-06-29,581.399,830.562,-249.163,2024-06
UHS-D,2024-06-30,79.155,404.751,-325.596,2024-06
UHS-D,2024-07-01,400.968,1119.842,-718.874,2024-07
UHS-D,2024-07-02,0.0,134.533,-134.533,2024-07
UHS-D,2024-07-03,386.217,0.0,386.217,2024-07
UHS-D,2024-07-04,349.235,408.67,-59.434,2024-07
UHS-D,2024-07-05,0.0,0.0,0.0,2024-07
UHS-D,2024-07-06,0.0,1105.483,-1105.483,2024-07
UHS-D,2024-07-07,112.785,703.997,-591.212,2024-07
UHS-D,2024-07-08,206.905,492.707,-285.802,2024-07
UHS-D,2024-07-09,26.981,148.575,-121.594,2024-07
UHS-D,2024-07-10,0.0,0.0,0.0,2024-07
UHS-D,2024-07-11,1088.806,468.845,619.961,2024-07
UHS-D,2024-07-12,0.0,0.0,0.0,2024-07
UHS-D,2024-07-13,101.233,936.005,-834.772,2024-07
UHS-D,2024-07-14,0.0,0.0,0.0,2024-07
UHS-D,2024-07-15,1084.3,252.704,831.596,2024-07
UHS-D,2024-07-16,0.0,0.0,0.0,2024-07
UHS-D,2024-07-17,270.389,488.417,-218.028,2024-07
UHS-D,2024-07-18,823.533,0.0,823.533,2024-07
UHS-D,2024-07-19,0.0,449.926,-449.926,2024-07
UHS-D,2024-07-20,735.59,511.629,223.961,2024-07
UHS-D,2024-07-21,0.0,0.0,0.0,2024-07
UHS-D,2024-07-22,509.41,0.0,509.41,2024-07
UHS-D,2024-07-23,1061.907,947.908,113.998,2024-07
UHS-D,2024-07-24,0.0,0.0,0.0,2024-07
UHS-D,2024-07-25,813.327,221.588,591.74,2024-07
UHS-D,2024-07-26,1199.71,368.448,831.261,2024-07
UHS-D,2024-07-27,65.564,0.0,65.564,2024-07
UHS-D,2024-07-28,19.303,358.706,-339.403,2024-07
UHS-D,2024-07-29,0.0,157.4,-157.4,2024-07
UHS-D,2024-07-30,0.0,0.0,0.0,2024-07
UHS-D,2024-07-31,0.0,0.0,0.0,2024-07
UHS-D,2024-08-01,0.0,444.74,-444.74,2024-08
UHS-D,2024-08-02,845.148,737.433,107.715,2024-08
UHS-D,2024-08-03,0.0,209.503,-209.503,2024-08
UHS-D,2024-08-04,332.182,0.0,332.182,2024-08
UHS-D,2024-08-05,211.184,0.0,211.184,2024-08
UHS-D,2024-08-06,1001.323,0.0,1001.323,2024-08
UHS-D,2024-08-07,0.0,989.208,-989.208,2024-08
UHS-D,2024-08-08,392.468,0.0,392.468,2024-08
UHS-D,2024-08-09,613.188,0.0,613.188,2024-08
UHS-D,2024-08-10,990.491,0.0,990.491,2024-08
UHS-D,2024-08-11,0.0,0.0,0.0,2024-08
UHS-D,2024-08-12,0.0,0.0,0.0,2024-08
UHS-D,2024-08-13,0.0,0.0,0.0,2024-08
UHS-D,2024-08-14,1388.878,194.902,1193.977,2024-08
UHS-D,2024-08-15,925.291,0.0,925.291,2024-08
UHS-D,2024-08-16,149.955,1079.529,-929.573,2024-08
UHS-D,2024-08-17,1218.612,734.514,484.098,2024-08
UHS-D,2024-08-18,114.286,0.0,114.286,2024-08
UHS-D,2024-08-19,560.71,0.0,560.71,2024-08
UHS-D,2024-08-20,171.704,909.64,-737.936,2024-08
UHS-D,2024-08-21,380.241,1066.133,-685.892,2024-08
UHS-D,2024-08-22,321.05,0.0,321.05,2024-08
UHS-D,2024-08-23,0.0,195.281,-195.281,2024-08
UHS-D,2024-08-24,751.914,4.696,747.218,2024-08
UHS-D,2024-08-25,546.018,509.103,36.915,2024-08
UHS-D,2024-08-26,713.38,1232.513,-519.133,2024-08
UHS-D,2024-08-27,328.02,0.0,328.02,2024-08
UHS-D,2024-08-28,0.0,0.0,0.0,2024-08
UHS-D,2024-08-29,1077.961,476.971,600.99,2024-08
UHS-D,2024-08-30,6.869,931.147,-924.278,2024-08
UHS-D,2024-08-31,344.985,0.0,344.985,2024-08
UHS-D,2024-09-01,490.417,0.0,490.417,2024-09
UHS-D,2024-09-02,337.977,0.0,337.977,2024-09
UHS-D,2024-09-03,638.878,636.986,1.892,2024-09
UHS-D,2024-09-04,722.842,0.0,722.842,2024-09
UHS-D,2024-09-05,17.121,349.542,-332.421,2024-09
UHS-D,2024-09-06,1018.851,183.367,835.484,2024-09
UHS-D,2024-09-07,0.0,127.525,-127.525,2024-09
UHS-D,2024-09-08,316.598,562.546,-245.948,2024-09
UHS-D,2024-09-09,0.0,0.0,0.0,2024-09
UHS-D,2024-09-10,0.0,0.0,0.0,2024-09
UHS-D,2024-09-11,695.212,621.395,73.817,2024-09
UHS-D,2024-09-12,1820.291,0.0,1820.291,2024-09
UHS-D,2024-09-13,0.0,0.0,0.0,2024-09
UHS-D,2024-09-14,783.035,0.0,783.035,2024-09
UHS-D,2024-09-15,0.0,656.798,-656.798,2024-09
UHS-D,2024-09-16,114.992,126.085,-11.094,2024-09
UHS-D,2024-09-17,1072.189,0.0,1072.189,2024-09
UHS-D,2024-09-18,0.0,664.421,-664.421,2024-09
UHS-D,2024-09-19,0.0,0.0,0.0,2024-09
UHS-D,2024-09-20,66.921,0.0,66.921,2024-09
UHS-D,2024-09-21,472.519,83.768,388.751,2024-09
UHS-D,2024-09-22,362.481,1019.504,-657.022,2024-09
UHS-D,2024-09-23,305.06,0.0,305.06,2024-09
UHS-D,2024-09-24,126.413,518.658,-392.246,2024-09
UHS-D,2024-09-25,532.898,604.868,-71.971,2024-09
UHS-D,2024-09-26,0.0,448.074,-448.074,2024-09
UHS-D,2024-09-27,0.0,911.426,-911.426,2024-09
