facility_id,cycle_index,cycle_start,cycle_end,total_injected_kg,total_withdrawn_kg,total_losses_kg,avg_pressure_mpa,avg_temperature_c,cycle_efficiency
UHS-026,26,2031-12-07,2031-12-28,121229739.72503147,69788477.19460432,11069429.74495567,23.16236883829469,96.12686226660448,0.5275050287480169
UHS-026,27,2032-01-04,2032-01-25,172972232.47365558,143797463.77582988,16319436.81950539,24.7772826379368,96.12686226660448,0.7596608150416116
UHS-026,28,2032-02-01,2032-02-22,227050292.47378284,139823784.66620082,10662641.005696658,26.18501692749032,96.12686226660448,0.5882043632189288
UHS-026,29,2032-02-29,2032-03-21,138928242.33133477,149919762.6173942,15236788.581887985,28.23598148518934,96.12686226660448,0.9724628323901926
UHS-026,30,2032-03-28,2032-04-18,119976750.97301385,111359793.72380336,12938186.823646894,26.66941611169119,96.12686226660448,0.8378275276640959
UHS-026,31,2032-04-25,2032-05-16,130254382.75237972,193855367.20738855,9607002.928394765,24.191049278035575,96.12686226660448,1.0
UHS-026,32,2032-05-23,2032-06-13,208922949.13552523,147041910.8027291,5809140.601985746,25.793015357624927,96.12686226660448,0.6847691510964825
UHS-026,33,2032-06-20,2032-07-11,109031063.7103727,165128085.56829667,13542256.067050241,23.730524201684233,96.12686226660448,1.0
UHS-026,34,2032-07-18,2032-08-08,138484751.05168664,144310362.36838734,9414919.423748344,21.71455389082838,96.12686226660448,0.9757314665035457
UHS-026,35,2032-08-15,2032-09-05,149259390.14945516,106445761.63427773,10369766.971771853,24.222823603560325,96.12686226660448,0.6668315710859748
UHS-026,36,2032-09-12,2032-10-03,173145776.63694766,155194859.21036524,7244737.307721964,25.579679202555756,96.12686226660448,0.8603271636443558
UHS-026,37,2032-10-10,2032-10-31,150310557.03162813,214969938.86701447,11235126.036251713,22.381402834211954,96.12686226660448,1.0
UHS-026,38,2032-11-07,2032-11-28,139032803.00583357,169886449.3555079,9027267.105055127,20.07752084471752,96.12686226660448,1.0
UHS-026,39,2032-12-05,2032-12-26,102192532.19395846,223089979.98812246,5496958.74626008,14.283141410265253,96.12686226660448,1.0
UHS-026,40,2033-01-02,2033-01-23,181324562.66671184,169795590.10749283,901009.1181503441,12.335589342606179,96.12686226660448,0.931787939773654
UHS-026,41,2033-01-30,2033-02-20,120326530.50112271,100561788.11251883,3140660.6186233545,14.144443168016885,96.12686226660448,0.8144818651862569
UHS-026,42,2033-02-27,2033-03-20,174695345.91357255,153398175.49889567,722340.2026472046,13.881109397646885,96.12686226660448,0.8744738281250873
UHS-026,43,2033-03-27,2033-04-17,155636875.98832938,228208537.30724883,3548512.996053343,14.045613420613133,96.12686226660448,1.0
UHS-026,44,2033-04-24,2033-05-15,160189132.85447827,96149250.5884013,1987496.9140018173,13.611763190823174,96.12686226660448,0.5928674848260315
UHS-026,45,2033-05-22,2033-06-12,173237759.8883368,119976415.3571774,4267390.078471436,17.050744645813246,96.12686226660448,0.6759038561957884
UHS-026,46,2033-06-19,2033-07-10,175934227.76502517,142328176.17464912,11534230.434732871,19.682369803517872,96.12686226660448,0.7592113230215536
UHS-026,47,2033-07-17,2033-08-07,121191407.10485238,144264428.38495746,3992028.384359819,18.084514918426795,96.12686226660448,1.0
UHS-026,48,2033-08-14,2033-09-04,139987960.694137,184774000.15887383,6145797.193281884,14.41618118016466,96.12686226660448,1.0
UHS-026,49,2033-09-11,2033-10-02,99492534.0918734,167298405.91914654,2309917.2558266073,13.082611141688114,96.12686226660448,1.0
UHS-026,50,2033-10-09,2033-10-30,154475111.48782283,154226292.37999567,248819.10782715466,12.115838328312355,96.12686226660448,0.9967837023417223
UHS-026,51,2033-11-06,2033-11-27,133785024.75222684,91930075.23093265,1212666.5350710012,12.718358315950447,96.12686226660448,0.680975165977394
UHS-026,52,2033-12-04,2033-12-25,101965051.88096805,112039090.45230061,1609152.9477618076,13.191187418805006,96.12686226660448,1.0
UHS-026,53,2034-01-01,2034-01-22,139151070.10257533,141155903.23057088,313066.0348979604,12.217337141227333,96.12686226660448,1.0
UHS-026,54,2034-01-29,2034-02-19,146008148.13497353,114002485.0387963,1590715.9864824996,13.172463487268532,96.12686226660448,0.7723805038566288
UHS-026,55,2034-02-26,2034-03-19,131627099.95850417,156861190.95977345,659100.780500722,11.932321138412195,96.12686226660448,1.0
UHS-026,56,2034-03-26,2034-04-16,203503763.11604485,105926336.4425726,1531152.917809431,14.775920064806622,96.12686226660448,0.5166258434982001
UHS-026,57,2034-04-23,2034-05-14,107221850.29687437,107122220.04762049,5202350.818939492,16.655188769091275,96.12686226660448,0.9528395041675098
UHS-026,58,2034-05-21,2034-06-11,246453322.8013467,196305543.82448158,6669346.505221223,18.744362067812638,96.12686226660448,0.775535215246673
UHS-026,59,2034-06-18,2034-07-09,150445878.26312923,115823765.83744745,6473216.138914632,20.405929067854313,96.12686226660448,0.7381113578229956
UHS-026,60,2034-07-16,2034-08-06,163491753.48040777,161310598.74892613,9689332.905639695,20.32403796190797,96.12686226660448,0.9314562121947879
UHS-026,61,2034-08-13,2034-09-03,159398158.4269289,121693719.83101976,6373259.003111944,20.640393210791224,96.12686226660448,0.7341055636589291
UHS-026,62,2034-09-10,2034-10-01,193208818.6495342,190733028.14857146,9640766.565015383,20.237545089296884,96.12686226660448,0.9402682679722382
UHS-026,63,2034-10-08,2034-10-29,152238232.79739106,150051344.25548488,10874999.666394707,22.119703120618688,96.12686226660448,0.9199213453684644
UHS-026,64,2034-11-05,2034-11-26,135117668.08673114,184918711.8900907,5528309.489776266,19.216037676799388,96.12686226660448,1.0
UHS-026,65,2034-12-03,2034-12-24,116786320.81436135,157078601.64913878,5517286.848366905,15.745307596271234,96.12686226660448,1.0
UHS-026,66,2034-12-31,2035-01-21,142032303.5445762,147067162.47524756,5222169.4538931735,16.337371275084255,96.12686226660448,0.9987279807573399
UHS-026,67,2035-01-28,2035-02-18,208734147.55623266,235046267.69423693,5353262.32718402,16.558744121243002,96.12686226660448,1.0
UHS-026,68,2035-02-25,2035-03-18,241542912.72692466,189820539.38395357,2835211.8571210606,16.058903203329113,96.12686226660448,0.7767493089123496
UHS-026,69,2035-03-25,2035-04-15,232765674.0287783,152019591.107059,8006351.332444358,18.313628642665645,96.12686226660448,0.6313839445383607
UHS-026,70,2035-04-22,2035-05-13,191286534.0695955,191078431.5115651,7181512.47947797,18.25850240322861,96.12686226660448,0.9627667266041176
UHS-026,71,2035-05-20,2035-06-10,54721228.20735566,53383773.562278375,5524048.475887799,19.38826825164695,96.12686226660448,0.8861072021124349
UHS-026,72,2035-06-17,2035-07-08,164927374.2140597,125465453.65285742,9302791.324081233,18.941258553750764,96.12686226660448,0.7201132666397635
UHS-026,73,2035-07-15,2035-08-05,225978010.80002168,113206279.89718427,9681787.244598862,23.62445518932989,96.12686226660448,0.480380110805957
UHS-026,74,2035-08-12,2035-09-02,103470764.1170595,212838934.01291814,8024556.009563842,21.92857947090347,96.12686226660448,1.0
UHS-026,75,2035-09-09,2035-09-30,178831995.65808553,250528691.6595537,8863353.027209496,17.47003960960945,96.12686226660448,1.0
UHS-026,76,2035-10-07,2035-10-28,111802223.80957699,188751560.8159549,2097763.911616496,12.615445935400935,96.12686226660448,1.0
UHS-026,77,2035-11-04,2035-11-25,138604745.7862231,161829152.09900028,2134092.033967882,12.529025353687407,96.12686226660448,1.0
UHS-026,78,2035-12-02,2035-12-23,250454511.05433697,197518892.13777682,1739618.3933708752,13.172277955821126,96.12686226660448,0.7832017841586283
UHS-026,79,2035-12-30,2036-01-20,118940460.96177337,168967126.0032071,1169335.481755526,12.135150364406627,96.12686226660448,1.0
UHS-026,80,2036-01-27,2036-02-17,277796496.5619054,107224196.24378492,4407156.325198239,17.330967582560184,96.12686226660448,0.3799532541369345
UHS-026,81,2036-02-24,2036-03-16,127977807.7671395,121721758.11485942,6303788.607743237,20.066898544846985,96.12686226660448,0.9064664213183824
UHS-026,82,2036-03-23,2036-04-13,128077289.0854441,119246551.6180954,7000850.4161777925,19.23070353539432,96.12686226660448,0.882796817146446
UHS-026,83,2036-04-20,2036-05-11,229341990.58304894,165877680.09584248,4276675.3925723,18.924334462832757,96.12686226660448,0.7100360726875834
UHS-026,84,2036-05-18,2036-06-08,119490907.89422537,185671887.3608413,6293087.779290047,19.834835897139747,96.12686226660448,1.0
UHS-026,85,2036-06-15,2036-07-06,140210887.0524088,148525874.99904442,5038575.863309015,17.400277644804646,96.12686226660448,1.0
UHS-026,86,2036-07-13,2036-08-03,181413148.24672705,175866944.40595534,6671247.994781176,17.27882966462063,96.12686226660448,0.9350427144425891
UHS-026,87,2036-08-10,2036-08-31,144109846.61986193,147267824.92816478,4613199.341707455,19.198488103053812,96.12686226660448,0.9902152284200751
UHS-026,88,2036-09-07,2036-09-28,114752417.97991551,159916427.36986962,4126575.1741799098,16.182591613484533,96.12686226660448,1.0
UHS-026,89,2036-10-05,2036-10-26,202438886.00401136,169118393.0945688,3316901.7888491396,14.259348903553825,96.12686226660448,0.8219374769900738
UHS-026,90,2036-11-02,2036-11-23,162754806.84945238,78229667.00545502,6176341.962066044,18.531997448267134,96.12686226660448,0.4630861007920938
UHS-026,91,2036-11-30,2036-12-21,140995547.53476202,200336009.26152515,4715268.023728993,20.392968170762558,96.12686226660448,1.0
UHS-026,92,2036-12-28,2037-01-18,197465573.68211442,162641418.00795138,5703265.789290402,17.951106566286285,96.12686226660448,0.8005234386882566
UHS-026,93,2037-01-25,2037-02-15,222611202.08903474,109373391.97785197,5869601.7962309215,20.64013133294644,96.12686226660448,0.47869838567608997
UHS-026,94,2037-02-22,2037-03-15,100424728.11219412,142596902.09238493,12740262.892268276,22.403879933607694,96.12686226660448,1.0
UHS-026,95,2037-03-22,2037-04-12,161604477.32770675,145331015.63763237,7190310.623168159,19.085068529137825,96.12686226660448,0.8609923173689977
UHS-026,96,2037-04-19,2037-05-10,99573043.91549489,154819153.00675443,8917895.757496705,19.54014785601532,96.12686226660448,1.0
UHS-026,97,2037-05-17,2037-06-07,179006713.348318,133012681.9110061,7611144.825560897,19.006582067291845,96.12686226660448,0.7127543055770855
UHS-026,98,2037-06-14,2037-07-05,102401416.34297094,231659568.5336408,5931652.618198079,17.589857701200415,96.12686226660448,1.0
UHS-026,99,2037-07-12,2037-08-02,151894528.08797374,83705681.65019244,2464363.7583371913,15.415090078920535,96.12686226660448,0.5422796228255828
UHS-026,100,2037-08-09,2037-08-30,114565371.02828996,133469370.94749245,2044885.576136246,16.063145714675844,96.12686226660448,1.0
UHS-026,101,2037-09-06,2037-09-27,190228020.40596664,71121413.21907328,5438822.033879486,19.58144285522785,96.12686226660448,0.3634821941839131
UHS-026,102,2037-10-04,2037-10-25,154206257.1670262,164873337.0887831,5989985.787968514,20.383125200615606,96.12686226660448,1.0
UHS-026,103,2037-11-01,2037-11-22,114085099.54804784,137845794.1439373,5797612.816064948,20.149117721845776,96.12686226660448,1.0
UHS-026,104,2037-11-29,2037-12-20,253842936.83478647,133012117.70455575,9375637.306551535,23.070828865822406,96.12686226660448,0.5053295275170568
UHS-026,105,2037-12-27,2038-01-17,126674201.75611597,224422046.24737692,13793097.91474431,20.77153007353146,96.12686226660448,1.0
UHS-026,106,2038-01-24,2038-02-14,142174276.00840384,160857127.10152924,8783380.498763565,18.751405614446035,96.12686226660448,1.0
UHS-026,107,2038-02-21,2038-03-14,151993796.52531278,156776574.95969343,4808551.063271882,17.887027966568205,96.12686226660448,0.9998356362051488
UHS-026,108,2038-03-21,2038-04-11,110421136.62628824,191692698.15649244,4894195.840768012,13.810466829429844,96.12686226660448,1.0
UHS-026,109,2038-04-18,2038-05-09,166345738.65642416,145565926.48044646,2585388.1479393896,14.558249132539599,96.12686226660448,0.8616880099842348
UHS-026,110,2038-05-16,2038-06-06,135149275.91473103,129069337.82827766,3199505.079287845,13.993835548679954,96.12686226660448,0.9329271779695523
UHS-026,111,2038-06-13,2038-07-04,177019578.73105395,76136161.13590631,4738930.2666923385,17.12013631265314,96.12686226660448,0.41888636496710235
UHS-026,112,2038-07-11,2038-08-01,147836683.95628816,149485919.16571158,8714197.728325166,20.70105400708249,96.12686226660448,0.954871141938793
UHS-026,113,2038-08-08,2038-08-29,118097376.46404889,77727891.33003622,6420631.074574458,18.78613766608249,96.12686226660448,0.6242301243531091
UHS-026,114,2038-09-05,2038-09-26,70673355.58634254,97917973.58597048,8853111.974292072,18.980600625422557,96.12686226660448,1.0
UHS-026,115,2038-10-03,2038-10-24,182096293.17018986,118617191.1506759,8978854.046150208,20.742652711303116,96.12686226660448,0.6207881709303332
UHS-026,116,2038-10-31,2038-11-21,169443259.97146365,132103614.60312267,8876272.626886832,21.63569767193755,96.12686226660448,0.7408252628200567
UHS-026,117,2038-11-28,2038-12-19,120745414.29648896,168022217.54652524,10073772.022512909,20.52297091394302,96.12686226660448,1.0
UHS-026,118,2038-12-26,2039-01-16,199818746.74900633,118266579.85027742,9665439.889741462,23.189345959466067,96.12686226660448,0.564560894776398
UHS-026,119,2039-01-23,2039-02-13,289893205.1744704,176662966.79088673,19631500.34241014,27.540709124040895,96.12686226660448,0.5707556251313582
UHS-026,120,2039-02-20,2039-03-13,201801709.63268718,126516507.20795274,11382466.702803027,28.628918016604977,96.12686226660448,0.5934610597404395
UHS-026,121,2039-03-20,2039-04-10,170450558.22407496,221124170.50686878,6915798.6051865965,26.799614419774567,96.12686226660448,1.0
UHS-026,122,2039-04-17,2039-05-08,162374481.20316935,131891404.87347482,20793442.84724856,27.67988705385397,96.12686226660448,0.7200573220296532
UHS-026,123,2039-05-15,2039-06-05,125770007.77473389,116483941.71102095,19207732.248937335,27.230436654383773,96.12686226660448,0.8034608740072928
UHS-026,124,2039-06-12,2039-07-03,186592938.07686642,129761096.77226809,12942389.05420612,28.22626092975089,96.12686226660448,0.6503164058113351
UHS-026,125,2039-07-10,2039-07-31,204556143.4173088,194147183.9060164,22397906.8791879,27.598915542212673,96.12686226660448,0.8554470988835808
UHS-026,126,2039-08-07,2039-08-28,101761481.77511962,129344857.73238252,20979547.701706972,27.347640568282394,96.12686226660448,1.0
UHS-026,127,2039-09-04,2039-09-25,174981062.12775677,166275270.38099357,6393786.978499067,25.17368203875378,96.12686226660448,0.9167493243982445
UHS-026,128,2039-10-02,2039-10-23,134843944.51818836,205780052.7856313,14807947.939311396,23.20886141057876,96.12686226660448,1.0
UHS-026,129,2039-10-30,2039-11-20,105810311.3428963,212197888.8492411,10861144.789175225,19.658682072381207,96.12686226660448,1.0
UHS-026,130,2039-11-27,2039-12-18,162010239.40511525,118422059.50493726,7830603.050033514,18.791567329775702,96.12686226660448,0.6972531329512801
UHS-027,1,2030-01-06,2030-01-27,104277486.73992276,143520366.30320942,2345303.3255779655,17.651290153876896,98.89731093749148,1.0
UHS-027,2,2030-02-03,2030-02-24,89730564.39547342,119608014.68491411,2728097.7675148295,16.22157395727048,98.89731093749148,1.0
UHS-027,3,2030-03-03,2030-03-24,96874426.79210815,130282587.71239936,2618879.6899255,15.834360233181872,98.89731093749148,1.0
UHS-027,4,2030-03-31,2030-04-21,150050904.9884265,107939974.95982394,2517650.747168591,15.231527613634334,98.89731093749148,0.7074850675448908
UHS-027,5,2030-04-28,2030-05-19,81223904.94361736,122655240.01947637,3996385.7855881024,15.687261810919244,98.89731093749148,1.0
UHS-027,6,2030-05-26,2030-06-16,92971023.45160219,75088658.59749451,554931.8463193025,12.655417271285657,98.89731093749148,0.8028643851677746
UHS-027,7,2030-06-23,2030-07-14,133530276.03263313,121600967.86297128,1300680.1469158907,14.085078169993222,98.89731093749148,0.9018772195091468
UHS-027,8,2030-07-21,2030-08-11,111581065.86489636,119295678.06610891,3817795.9970080475,15.700305406275689,98.89731093749148,1.0
UHS-027,9,2030-08-18,2030-09-08,63482330.383721575,100145290.9753787,586565.96915281,12.190758920139551,98.89731093749148,1.0
UHS-027,10,2030-09-15,2030-10-06,156096579.3642346,76063502.00406383,1296007.2842749255,14.958965282290576,98.89731093749148,0.4832724566242087
UHS-027,11,2030-10-13,2030-11-03,155872477.3343833,158159445.99733242,2036461.7470777526,17.63133470658924,98.89731093749148,1.0
UHS-027,12,2030-11-10,2030-12-01,165254889.32190916,105933143.1327429,2622534.202307904,19.493569488199512,98.89731093749148,0.6310148256323553
UHS-027,13,2030-12-08,2030-12-29,99882291.7432175,83919588.58686759,7094949.623277998,20.767916035054313,98.89731093749148,0.7844620735672719
UHS-027,14,2031-01-05,2031-01-26,79831289.3301107,110696239.44190377,6608002.512467347,20.39138540605325,98.89731093749148,1.0
UHS-027,15,2031-02-02,2031-02-23,100756839.45783162,78197567.37663132,2915524.341855523,19.605174150281066,98.89731093749148,0.7542759180037844
UHS-027,16,2031-03-02,2031-03-23,99012297.09156783,59740866.898196265,5928525.7998998845,20.597826255405217,98.89731093749148,0.5692814793341356
UHS-027,17,2031-03-30,2031-04-20,155094337.27926782,93150433.94210067,8624201.057492634,25.842372970062595,98.89731093749148,0.5689669287817309
UHS-027,18,2031-04-27,2031-05-18,116986515.18230884,82177152.37662973,6948789.2692418415,26.692708478852914,98.89731093749148,0.663064917137915
UHS-027,19,2031-05-25,2031-06-15,122394513.43713741,71434043.47290084,16063588.189777534,28.819192973778414,98.89731093749148,0.5159253422770801
UHS-027,20,2031-06-22,2031-07-13,78513883.1593407,120322710.67339101,10573619.322009098,26.916395745539972,98.89731093749148,1.0
UHS-027,21,2031-07-20,2031-08-10,90337491.06264624,117938679.83046679,9945125.025785243,24.955879874587374,98.89731093749148,1.0
UHS-027,22,2031-08-17,2031-09-07,125848331.38619833,94455155.05540922,9722235.512172826,24.44305231156316,98.89731093749148,0.696723169463593
UHS-027,23,2031-09-14,2031-10-05,68202229.79601419,75412858.847691,11497626.47642086,25.310232699049518,98.89731093749148,0.9462107257748374
UHS-027,24,2031-10-12,2031-11-02,96833866.39171338,156088065.60520902,6125465.696634799,20.342792199702966,98.89731093749148,1.0
UHS-027,25,2031-11-09,2031-11-30,60482538.39245431,101290514.62569351,4285000.593663982,18.11840096819462,98.89731093749148,1.0
UHS-027,26,2031-12-07,2031-12-28,148329119.10373625,68573371.58329181,4671869.929038002,20.455479663856003,98.89731093749148,0.4481890739190108
UHS-027,27,2032-01-04,2032-01-25,59942352.28486986,70205816.93651581,6716609.107972743,22.529295470533032,98.89731093749148,1.0
UHS-027,28,2032-02-01,2032-02-22,130110322.82212591,108051567.23559026,6061880.183952996,20.963123278327245,98.89731093749148,0.7934920993439953
UHS-027,29,2032-02-29,2032-03-21,88832221.68022662,103142886.57033585,4492580.994937281,21.205955719851147,98.89731093749148,1.0
UHS-027,30,2032-03-28,2032-04-18,98788962.14600435,163683399.19207495,4448305.884974136,16.927723465094935,98.89731093749148,1.0
UHS-027,31,2032-04-25,2032-05-16,189444714.73301083,90441368.19119585,5250875.414966436,20.50594619891995,98.89731093749148,0.46452705026578367
UHS-027,32,2032-05-23,2032-06-13,88671963.3988981,79722080.28174712,10419063.476580791,23.293065816355806,98.89731093749148,0.8045337988264927
UHS-027,33,2032-06-20,2032-07-11,137113251.80815792,81318890.32087232,10353274.421189178,25.5912806011982,98.89731093749148,0.5514396548163156
UHS-027,34,2032-07-18,2032-08-08,131421494.30636723,98183616.70972742,10110663.714911459,25.396394543850437,98.89731093749148,0.6937194916152271
UHS-027,35,2032-08-15,2032-09-05,75872166.80061287,103441090.00268707,12428281.656579863,25.513817443360296,98.89731093749148,1.0
UHS-027,36,2032-09-12,2032-10-03,112363481.70347941,163843839.8691698,8800535.244653177,22.872696265015264,98.89731093749148,1.0
UHS-027,37,2032-10-10,2032-10-31,136613929.01314887,108036763.14670417,4027012.7414576104,20.367277529651044,98.89731093749148,0.7681743438209421
UHS-027,38,2032-11-07,2032-11-28,83038130.03319696,120331866.59765354,5271626.307938835,19.96004309638714,98.89731093749148,1.0
UHS-027,39,2032-12-05,2032-12-26,133226785.64755724,88029854.69049774,4959118.237156421,20.377000808526176,98.89731093749148,0.637039323228943
UHS-027,40,2033-01-02,2033-01-23,60699733.76178716,84867807.41380522,2680706.759166941,21.588147676560318,98.89731093749148,1.0
UHS-027,41,2033-01-30,2033-02-20,154150641.65142626,84715140.86397919,5908253.01490934,22.831025503084803,98.89731093749148,0.5292748087544861
UHS-027,42,2033-02-27,2033-03-20,113049566.30006982,108633678.85628933,9345101.324008888,24.698653360603394,98.89731093749148,0.887568723091314
UHS-027,43,2033-03-27,2033-04-17,92064916.68443292,63483309.563841835,7786287.99777044,24.36381809419132,98.89731093749148,0.6357791051784533
UHS-027,44,2033-04-24,2033-05-15,112329902.84197964,120485575.99035299,8647920.110364614,25.316454397907215,98.89731093749148,0.9959310975352469
UHS-027,45,2033-05-22,2033-06-12,106011281.39685883,77987746.33519828,8657412.132630141,25.42359954166228,98.89731093749148,0.6801136730065075
UHS-027,46,2033-06-19,2033-07-10,72236267.06696297,64979175.10259417,6398006.894143777,24.967760084167296,98.89731093749148,0.8263467293502764
UHS-027,47,2033-07-17,2033-08-07,49352736.534293436,135797178.15152752,6468791.322515578,21.431948866633704,98.89731093749148,1.0
UHS-027,48,2033-08-14,2033-09-04,133391093.17364365,93142080.62669903,7116971.358207529,21.146203685431335,98.89731093749148,0.662894908822725
UHS-027,49,2033-09-11,2033-10-02,86831142.18039158,96693575.20947987,5253707.205576062,20.568515486958475,98.89731093749148,1.0
UHS-027,50,2033-10-09,2033-10-30,60967747.63945007,98922354.60294476,5853765.465537712,19.049319434785783,98.89731093749148,1.0
UHS-027,51,2033-11-06,2033-11-27,64922593.36521554,94704015.65342766,1941039.9854572176,15.86990425872914,98.89731093749148,1.0
UHS-027,52,2033-12-04,2033-12-25,100017187.02032234,126718190.50508296,1472054.4623266677,12.583490112785068,98.89731093749148,1.0
UHS-027,53,2034-01-01,2034-01-22,89957598.7792136,68176443.35950102,1049925.8400454505,13.25774570518988,98.89731093749148,0.7491297411365201
UHS-027,54,2034-01-29,2034-02-19,141755700.0075981,93616471.1547684,1584103.9208337846,16.817744032134136,98.89731093749148,0.653108687113247
UHS-027,55,2034-02-26,2034-03-19,128483705.21868062,116963709.63516995,4367810.39087869,17.41630320457034,98.89731093749148,0.8804092982944776
UHS-027,56,2034-03-26,2034-04-16,59150920.288735926,123948503.31682417,3909752.5429948145,15.200945590746288,98.89731093749148,1.0
UHS-027,57,2034-04-23,2034-05-14,134396314.28350073,75143120.09366779,372137.50165397493,14.302070422617742,98.89731093749148,0.5575720363209301
UHS-027,58,2034-05-21,2034-06-11,93285131.7469374,141434109.21922734,1918025.6458793366,14.226574671066903,98.89731093749148,1.0
UHS-027,59,2034-06-18,2034-07-09,76846727.85952099,113261136.74077669,605620.6361902668,12.134866189356924,98.89731093749148,1.0
UHS-027,60,2034-07-16,2034-08-06,144403617.0372528,114853312.27388439,74568.01894494682,12.585880252151528,98.89731093749148,0.7949526236726314
UHS-027,61,2034-08-13,2034-09-03,104651263.39393592,62115373.24614929,1838639.536742888,14.7554421209507,98.89731093749148,0.5832982427130601
UHS-027,62,2034-09-10,2034-10-01,163329238.2667109,77013232.95305483,6222205.107094798,20.9225674105526,98.89731093749148,0.45421750131177435
UHS-027,63,2034-10-08,2034-10-29,145859950.78686577,81604467.82204527,8263409.809372392,23.304340832495424,98.89731093749148,0.5294750095400986
UHS-027,64,2034-11-05,2034-11-26,108537123.15717292,104512917.64671572,7202095.86600205,25.9020350957019,98.89731093749148,0.9030034808320992
UHS-027,65,2034-12-03,2034-12-24,106268047.19743073,82406049.4225688,12047883.4895447,27.097186532923615,98.89731093749148,0.6964915793173091
UHS-027,66,2034-12-31,2035-01-21,141890923.77491677,128550126.13390058,7484281.0885168165,25.55667052399735,98.89731093749148,0.8605854382019268
UHS-027,67,2035-01-28,2035-02-18,132148164.26711619,105887596.34606661,8055728.595893834,26.267981543455736,98.89731093749148,0.7552400592009734
UHS-027,68,2035-02-25,2035-03-18,119399758.82993667,125553122.93879743,13621666.745589927,25.301568066550473,98.89731093749148,0.9438563930252812
UHS-027,69,2035-03-25,2035-04-15,86659740.15739685,168426160.72375515,7751885.622664062,22.40096803345358,98.89731093749148,1.0
UHS-027,70,2035-04-22,2035-05-13,96006952.24056052,118259792.48709406,5206862.796343563,19.049574715218228,98.89731093749148,1.0
UHS-027,71,2035-05-20,2035-06-10,132664694.54637168,152597815.8394041,3770432.01334381,17.805685244776726,98.89731093749148,1.0
UHS-027,72,2035-06-17,2035-07-08,132759654.55200443,116356095.71564949,3613177.822470478,16.729003025279297,98.89731093749148,0.8532204962652665
UHS-027,73,2035-07-15,2035-08-05,86561834.62484367,124771423.10881162,3507951.7156981356,16.184584370869104,98.89731093749148,1.0
UHS-027,74,2035-08-12,2035-09-02,131975865.6560742,55718705.911497265,1839770.3073156574,18.190936697078797,98.89731093749148,0.4163841206624101
UHS-027,75,2035-09-09,2035-09-30,75977854.8336843,80955382.21113817,5377078.494945871,20.0847371198317,98.89731093749148,0.9950887905484721
UHS-027,76,2035-10-07,2035-10-28,62467462.954832405,163290238.36078992,2579421.170389941,14.208563909568513,98.89731093749148,1.0
UHS-027,77,2035-11-04,2035-11-25,140267899.32031038,121099505.67533939,480740.45401706744,12.773952347571722,98.89731093749148,0.8603955666605876
UHS-027,78,2035-12-02,2035-12-23,55876573.89518869,53265202.284925796,1492211.7294584936,13.205520170006936,98.89731093749148,0.9284701027738266
UHS-027,79,2035-12-30,2036-01-20,93082801.58566862,110475778.58850093,1402921.1064087488,13.925436675879935,98.89731093749148,1.0
UHS-027,80,2036-01-27,2036-02-17,123829119.68420213,104527389.86700103,344114.4371985467,12.227493661616274,98.89731093749148,0.8417868037874211
UHS-027,81,2036-02-24,2036-03-16,100431912.69277717,118243081.73880658,1206659.4744518928,12.549354911516229,98.89731093749148,1.0
UHS-027,82,2036-03-23,2036-04-13,89404530.36734399,94058413.19048086,701997.4044944928,12.081533319738138,98.89731093749148,1.0
UHS-027,83,2036-04-20,2036-05-11,139771948.8650634,94204167.2088019,1007136.2009318472,13.655296836081074,98.89731093749148,0.669163087433338
UHS-027,84,2036-05-18,2036-06-08,73796188.39352873,98766250.30056451,677486.9517348901,12.220921914733196,98.89731093749148,1.0
UHS-027,85,2036-06-15,2036-07-06,96428523.06214537,119776164.34195165,704439.6108559619,12.083662137686673,98.89731093749148,1.0
UHS-027,86,2036-07-13,2036-08-03,154411866.11089697,114985659.51458357,499572.55583243904,12.923500282319992,98.89731093749148,0.7422670688764266
UHS-027,87,2036-08-10,2036-08-31,66028951.64545022,78679150.44819203,1174184.2551069227,13.482130857749834,98.89731093749148,1.0
UHS-027,88,2036-09-07,2036-09-28,77810015.1302118,78623691.86239845,1746187.9733114364,12.956160417284021,98.89731093749148,0.9882785853931295
UHS-027,89,2036-10-05,2036-10-26,116940452.73912254,111954380.23000684,851413.432746999,12.507003042281525,98.89731093749148,0.9504423681228952
UHS-027,90,2036-11-02,2036-11-23,130714274.25168133,56450638.15815142,2099336.6741466266,17.315869040816928,98.89731093749148,0.4250365438048157
UHS-027,91,2036-11-30,2036-12-21,94594096.22399697,139471752.1535866,3462414.5577120027,16.56044705750684,98.89731093749148,1.0
UHS-027,92,2036-12-28,2037-01-18,90608541.63097368,116957819.56822112,1290318.553828381,13.107450422337047,98.89731093749148,1.0
UHS-027,93,2037-01-25,2037-02-15,111287719.01028514,77492180.11189213,1144967.2181274253,14.063137676653804,98.89731093749148,0.6892317769092783
UHS-027,94,2037-02-22,2037-03-15,111377852.34529269,73762309.68486907,4183971.7640821016,17.300120714824992,98.89731093749148,0.6382930544178318
UHS-027,95,2037-03-22,2037-04-12,147052059.4522045,130033724.0400244,3924552.50716672,19.274932013988742,98.89731093749148,0.8612838926006455
UHS-027,96,2037-04-19,2037-05-10,78419711.35045461,123089547.09910989,2820676.9249756727,14.98387163518991,98.89731093749148,1.0
